index,words,jyutping,meanings,note,category_1,category_2,category_3
3828,撏,cam4 (cim4),抽取；拔出。～籌（抓鬮；抽籤）│求其～一張出嚟。（隨便抽一張出來。）│～毛（拔毛）,,六、運動與動作[包括人與動物共通的動作。動物特有的動作參見二D2],六D四肢動作,六D1拿、抓、提等
3829,撢,ngam4 (jam4),掏。～條鎖匙出嚟開門。（掏鑰匙出來開門。）,[漢典網注音是taam2、taam3],六、運動與動作[包括人與動物共通的動作。動物特有的動作參見二D2],六D四肢動作,六D1拿、抓、提等
3830,*擙,ou1,（往高處、遠處）取物。個波放到咁高，我點～噃。（那個球放得這麼高，我怎麼夠得著啊。）,,六、運動與動作[包括人與動物共通的動作。動物特有的動作參見二D2],六D四肢動作,六D1拿、抓、提等
3831,插,caap3,掖扶。要兩個人響兩便～住佢先企得起身。（要兩個人在兩邊掖著他才站得起來。）,,六、運動與動作[包括人與動物共通的動作。動物特有的動作參見二D2],六D四肢動作,六D1拿、抓、提等
3832,*摸1,mo2,（用手在水中）撈捕。去涌仔度～魚～蝦。（到小河溝裡捉小魚蝦。）,,六、運動與動作[包括人與動物共通的動作。動物特有的動作參見二D2],六D四肢動作,六D1拿、抓、提等
3833,*搲,waa2,①抓緊；攀牢。～住唔好鬆手，唔係就跌落去㗎喇。（抓緊別鬆手，要不就掉下去了。）②靠手和臂向上攀。夾硬～上去。（硬是用手抓著爬上去。）,[重見六D10],六、運動與動作[包括人與動物共通的動作。動物特有的動作參見二D2],六D四肢動作,六D1拿、抓、提等
3834,*𢺳（扳）,maan1,抓牢。你～住個扶手就唔驚啦。（你抓住那扶手就不怕了。）,[重見六D6、七A4],六、運動與動作[包括人與動物共通的動作。動物特有的動作參見二D2],六D四肢動作,六D1拿、抓、提等
3835,拖,to1,挽（手）；拉（手）。過馬路要～住媽咪。（過馬路要拉著媽媽的手。）,,六、運動與動作[包括人與動物共通的動作。動物特有的動作參見二D2],六D四肢動作,六D1拿、抓、提等
3836,抽（搊）,cau1,提。你～住咁多嘢，好唔方便個噃（你提著這麼多東西，很不方便的。）,[重見十C3],六、運動與動作[包括人與動物共通的動作。動物特有的動作參見二D2],六D四肢動作,六D1拿、抓、提等
3837,掅,cing3,①提起。佢好大力，成百斤嘢都～得起。（他力氣很大，一百斤的東西也可以提起來。）②揪住（人）。～佢去派出所。（把他揪去派出所。）,,六、運動與動作[包括人與動物共通的動作。動物特有的動作參見二D2],六D四肢動作,六D1拿、抓、提等
3838,摵,cik1,①提起；往上提。你仲趴喺地下度。我就～你起身。（你還趴在地下，我就把你提起來。）②揪往（人）。,,六、運動與動作[包括人與動物共通的動作。動物特有的動作參見二D2],六D四肢動作,六D1拿、抓、提等
3839,的,dik1,提（向上提）；揪。～起個箱。（提起箱子。）│～佢翻公安局。（把他揪回公安局。）,,六、運動與動作[包括人與動物共通的動作。動物特有的動作參見二D2],六D四肢動作,六D1拿、抓、提等
3840,挽,waan5,提著（某物）。～住個旅行篋。（提著一個手提箱。）│若然我跑你唔過，就同你～鞋。（要是我跑不贏你，就給你提鞋子。）,,六、運動與動作[包括人與動物共通的動作。動物特有的動作參見二D2],六D四肢動作,六D1拿、抓、提等
3841,*椗,ding3,提（手下垂著提）。你見我兩隻手都～住咁多嘢都唔嚟幫下手。（你看見我兩隻手都提著那麼多東西也不來幫一下忙。）,[重見二E1、九B14],六、運動與動作[包括人與動物共通的動作。動物特有的動作參見二D2],六D四肢動作,六D1拿、抓、提等
3842,優,jau1,（把褲子、襪子、鞋幫子等往上）提。～褲│～鞋。,,六、運動與動作[包括人與動物共通的動作。動物特有的動作參見二D2],六D四肢動作,六D1拿、抓、提等
3843,擔,daam1,①搬（凳子、梯子等）。～張椅嚟！（搬一張椅子來！）│唔～梯嚟點上啊？（不搬梯子來怎麼上去？打（傘）。落雨要～遮。（下雨要打傘。）③挑；摃。～水│～鋤頭（摃銀頭）,[普通話也有“肩挑”的意思，但一般多用“挑”，少用“擔”，廣州話則完全不用“挑”],六、運動與動作[包括人與動物共通的動作。動物特有的動作參見二D2],六D四肢動作,六D1拿、抓、提等
3844,㧬,ung2,推。～門（推門）│～佢出門口。（推他出門口。）,,六、運動與動作[包括人與動物共通的動作。動物特有的動作參見二D2],六D四肢動作,六D2推、拉、按、托、捏等
3845,趟,tong3,朝某一方向順著推或拉。～開鐵閘。（拉開鐵閘門。通常指有方向性導軌的鐵閘門。）,,六、運動與動作[包括人與動物共通的動作。動物特有的動作參見二D2],六D四肢動作,六D2推、拉、按、托、捏等
3846,掹,mang1,拉；扯；抽；拔。～斷條繩。（把繩子拉斷。）│～條竹出嚟。（抽一根竹子出來。）│～草（拔草）。,,六、運動與動作[包括人與動物共通的動作。動物特有的動作參見二D2],六D四肢動作,六D2推、拉、按、托、捏等
3847,*擢,cok3,猛然拉動。～下條繩，睇下夠唔夠實淨。（使勁扯一下繩子，看看夠不夠牢靠。）,[漢典網音zok6zaak6重見六A4、七C11],六、運動與動作[包括人與動物共通的動作。動物特有的動作參見二D2],六D四肢動作,六D2推、拉、按、托、捏等
3848,*繃,maang1,拉緊；繃緊。你出力～就～得緊㗎嘞。（你使勁拉就能繃緊。）,[此與普通話“繃”用法相近，但讀音不很相應。此字書面語音baang1],六、運動與動作[包括人與動物共通的動作。動物特有的動作參見二D2],六D四肢動作,六D2推、拉、按、托、捏等
3849,*兜2,dau1,①從底下托。我～起佢，你嚟㧬。（我把它托起，你來推。）②用手掌掬。啲水洗下面。（掬水洗把臉。）,[重見六D4、六D9],六、運動與動作[包括人與動物共通的動作。動物特有的動作參見二D2],六D四肢動作,六D2推、拉、按、托、捏等
3850,𢭃1,dau6,（輕輕地）托。～起個櫃。（把櫃子托起來。）│～住下就得嘞。（稍微托住一下就行了。）,,六、運動與動作[包括人與動物共通的動作。動物特有的動作參見二D2],六D四肢動作,六D2推、拉、按、托、捏等
3851,撳,gam6,按、摁。～門鐘。（按門鈴。）│牛唔飲水～唔得牛頭低。（牛不喝水按不低牛頭。喻不能勉強。）,,六、運動與動作[包括人與動物共通的動作。動物特有的動作參見二D2],六D四肢動作,六D2推、拉、按、托、捏等
3852,*扤2,ngaat6,使勁摁。你咁大力，梗係會將個樽枳～咗入樽啦。（你這麼使勁，當然會把瓶塞摁進瓶子裡囉。）,[重見六D8、七E5],六、運動與動作[包括人與動物共通的動作。動物特有的動作參見二D2],六D四肢動作,六D2推、拉、按、托、捏等
3853,*撚1,nin2,捏；掐。你唔係買，就唔好將啲蘋果～嚟～去。（你不買，就別把蘋果捏來捏去的。）│唔好～人條頸，～死人㗎。（別掐人家的脖子，會把人掐死的。）,,六、運動與動作[包括人與動物共通的動作。動物特有的動作參見二D2],六D四肢動作,六D2推、拉、按、托、捏等
3854,揞,am2,（用手）捂。～住嘴偷笑。（捂著嘴巴偷偷地笑。）,[漢典網音ngam2],六、運動與動作[包括人與動物共通的動作。動物特有的動作參見二D2],六D四肢動作,六D2推、拉、按、托、捏等
3855,掂,dim3,碰；觸摸。咪～我架電腦。（別碰我的電腦。）│唔好攞衹手～個鏡頭。（別用手觸摸相機的鏡頭。）,,六、運動與動作[包括人與動物共通的動作。動物特有的動作參見二D2],六D四肢動作,六D2推、拉、按、托、捏等
3856,逗,dau6-3,觸摸。呢啲嘢唔～得㗎。（這些東西不能摸的。）│你唔識就咪亂～。（你不懂就別亂動。）,,六、運動與動作[包括人與動物共通的動作。動物特有的動作參見二D2],六D四肢動作,六D2推、拉、按、托、捏等
3857,*擸2,lip3,順著方向撫摸（一般指對狗、貓等順毛撫摸）。一路～住隻貓就眯埋眼唔喐㗎嘞。（一直順著毛撫摸，那貓就閉上眼睛不動的了。）,,六、運動與動作[包括人與動物共通的動作。動物特有的動作參見二D2],六D四肢動作,六D2推、拉、按、托、捏等
3858,掟,deng3,扔。～石頭（扔石頭）│～落水（扔進水裡）。,,六、運動與動作[包括人與動物共通的動作。動物特有的動作參見二D2],六D四肢動作,六D3扔、搖、翻開、抖開等
3859,掉,diu6,扔。嗰張報紙我～咗喇。（那張報紙我扔了。）,,六、運動與動作[包括人與動物共通的動作。動物特有的動作參見二D2],六D四肢動作,六D3扔、搖、翻開、抖開等
3860,擗,pek6,（使勁地）扔。～咗落坑渠。（扔進污水渠裡。）,[漢典網音pik6],六、運動與動作[包括人與動物共通的動作。動物特有的動作參見二D2],六D四肢動作,六D3扔、搖、翻開、抖開等
3861,𢫕,wing6,（使勁地）扔；甩。～上半天空。（扔到半空中。）,,六、運動與動作[包括人與動物共通的動作。動物特有的動作參見二D2],六D四肢動作,六D3扔、搖、翻開、抖開等
3862,*揼1,dam2,【外】①扔。你將我本書～到去邊啊？（你把我那本書扔到哪兒了？）②傾倒。～垃圾。,[英語dump],六、運動與動作[包括人與動物共通的動作。動物特有的動作參見二D2],六D四肢動作,六D3扔、搖、翻開、抖開等
3863,*𢴈,daat3,使勁地向下摔（軟的物體）。～生魚（把鱧魚摔死。據傳鱧魚有別類名“化骨龍”，吃之使人化為肉汁。加以區別惟有“摔”一法，摔之有腳現者即為“化骨龍”。此說並無科學根據）,[重見六B4],六、運動與動作[包括人與動物共通的動作。動物特有的動作參見二D2],六D四肢動作,六D3扔、搖、翻開、抖開等
3864,摜,gwaan3,向下摔。一～就～成兩邊。（一摔就摔裂成兩塊。）,,六、運動與動作[包括人與動物共通的動作。動物特有的動作參見二D2],六D四肢動作,六D3扔、搖、翻開、抖開等
3865,*揈1,fing6,①甩；掄。佢～下條竹嗰啲水。（他掄動竹竿甩掉上面的水。）②扔。一～唔知～咗去邊。（一扔不知扔到哪裡去了。）,[漢典網音fang4gwang6重見六A4],六、運動與動作[包括人與動物共通的動作。動物特有的動作參見二D2],六D四肢動作,六D3扔、搖、翻開、抖開等
3866,*□,fik6 (fak6),。甩；掄。～下支筆。（把筆甩一甩。）,[重見六A4],六、運動與動作[包括人與動物共通的動作。動物特有的動作參見二D2],六D四肢動作,六D3扔、搖、翻開、抖開等
3867,*車,ce1,使勁掄動（重物）；掄著向橫裡扔。阿長仔火滾起上嚟，揦起張凳就～過去。（小長子惱火起來，抓起一張凳子就掄過去。）,[重見七B4、七D4],六、運動與動作[包括人與動物共通的動作。動物特有的動作參見二D2],六D四肢動作,六D3扔、搖、翻開、抖開等
3868,糝,sam2,撒；把顆粒狀的東西分散著扔出去。～啲芝麻喺面。（撒一些芝麻在上面。）│一個坑～幾粒種。（每個坑撒幾顆種子。）,,六、運動與動作[包括人與動物共通的動作。動物特有的動作參見二D2],六D四肢動作,六D3扔、搖、翻開、抖開等
3869,搋（搓）,caai1,推擊（球）。～排球│你哋淨係喺度～，點解唔扣嘅？（你們衹是托球，怎麼不扣呢？）,,六、運動與動作[包括人與動物共通的動作。動物特有的動作參見二D2],六D四肢動作,六D3扔、搖、翻開、抖開等
3870,*搰,wat6,晃；輕輕地甩。～熄支蠟燭。（把蠟燭晃滅。）,[重見六A4],六、運動與動作[包括人與動物共通的動作。動物特有的動作參見二D2],六D四肢動作,六D3扔、搖、翻開、抖開等
3871,*𢳆,ngou4,搖。～下條柱，睇下～唔～得喐。（搖一搖那根柱子，看看搖不搖得動。）,[重見六A4],六、運動與動作[包括人與動物共通的動作。動物特有的動作參見二D2],六D四肢動作,六D3扔、搖、翻開、抖開等
3872,抄,caau1-3,亂翻；翻找。你～我個櫃筒做咩噃？（你亂翻我的抽屜幹嘛？）│～翻本書出嚟未？（書找到沒有？）,,六、運動與動作[包括人與動物共通的動作。動物特有的動作參見二D2],六D四肢動作,六D3扔、搖、翻開、抖開等
3873,啡,fe3 (he3),翻開；扒開。將啲嘢～到亂晒。（把東西都翻亂了。）│將拃生草藥～開嚟㫰乾佢。（把那把草藥扒開來晾乾。）,,六、運動與動作[包括人與動物共通的動作。動物特有的動作參見二D2],六D四肢動作,六D3扔、搖、翻開、抖開等
3874,氽,tan2,把內層翻轉到外面來。豬腸梗要～轉嚟先洗得乾淨𠺝。（豬腸當然要翻轉過來才能洗得乾淨。）,,六、運動與動作[包括人與動物共通的動作。動物特有的動作參見二D2],六D四肢動作,六D3扔、搖、翻開、抖開等
3875,*敨（唞）,tau2,展開；抖開。～開塊布。,[重見七B1],六、運動與動作[包括人與動物共通的動作。動物特有的動作參見二D2],六D四肢動作,六D3扔、搖、翻開、抖開等
